Symbol,MvN,PTvN,PTvAK,AKvN,MvAK
ZKSCAN8,0,0,0,0,0
FAM109A,0,0,0,0,0
HYLS1,0,0,0,0,0
ZNF442,0,0,0,0,0
ZNF813,0,0,0,0,0
PIM3,0,0,0,0,0
ASNA1,0,0,0,0,0
ASPH,0,0,0,0,0
SPRED2,0,0,0,0,0
WWP2,0,0,0,0,0
GFPT1,0,0,0,0,0
UVRAG,0,0,0,0,0
ZNF26,0,0,0,0,0
ITSN2,0,0,0,0,0
NTRK1,1,1,1,0,0
BZW1P2,0,0,0,0,0
MGEA5,0,0,0,0,0
MT1F,0,0,0,0,0
TCAF1,0,0,0,0,0
ZNF69,0,0,0,0,0
TXNRD1,0,0,0,0,0
NRARP,0,0,0,0,0
ZNF583,0,0,0,0,0
KRTAP4-1,0,1,0,0,0
ZNF568,0,0,0,0,0
ZXDB,0,0,0,0,0
ZNF480,0,0,0,0,0
ZNF587,0,0,0,0,0
TPM2,0,0,0,0,0
FLVCR1-AS1,0,0,0,0,0
SH3BGRL2,1,1,0,0,0
ZNF808,0,0,0,0,0
ANKRD35,1,1,1,0,0
YTHDF2,0,0,0,0,0
NBR2,0,0,0,0,0
TMA16,0,0,0,0,0
HLA-DRB5,0,0,0,0,0
ATL1,0,0,0,0,0
CNGA1,1,0,0,0,0
MAFK,0,0,0,0,0
C1orf228,0,0,0,0,0
ZNF43,1,1,0,0,0
GPN1,0,0,0,0,0
PLN,1,1,0,1,0
C2CD4A,1,1,0,0,1
ZNF28,0,0,0,0,0
ITGBL1,1,1,0,0,0
ZNF511,0,0,0,0,0
ZNF627,0,0,0,0,0
WDHD1,0,0,0,0,0
RP11-598D12.4,0,0,0,0,0
ZNF789,0,0,0,0,0
CTNND1,0,0,0,0,0
DDX39B,0,0,0,0,0
ARC,0,0,0,0,0
NUDT16,0,0,0,0,0
TLK1,0,0,0,0,0
LRBA,0,0,0,0,0
C3orf35,0,0,0,0,0
MMP17,1,0,0,0,1
BAZ1A,0,0,0,0,0
COPS8,0,0,0,0,0
PPIAP22,0,0,0,0,0
CCDC69,0,0,0,0,0
MDM4,0,0,0,0,0
RYR2,0,0,0,0,0
KLHL9,0,0,0,0,0
FAM3D,0,0,0,0,0
NCOA6,0,0,0,0,0
STK39,0,0,0,0,0
C6orf89,0,0,0,0,0
CALM1,0,0,0,0,0
FAM19A2,0,0,0,0,0
TTC37,0,0,0,0,0
TUSC1,0,0,0,0,0
PAPSS2,0,0,0,0,0
SLC9A6,0,0,0,0,0
FAN1,0,0,0,0,0
ABCA4,0,1,1,0,0
EIF1AY,0,0,0,0,0
MT-ND6,0,0,0,0,1
IPO9,0,0,0,0,0
CEP290,0,0,0,0,0
MT-CO2,0,0,0,0,0
GLMP,0,0,0,0,0
FAM179B,0,0,0,0,0
DLL1,0,0,0,0,0
ANKRD13B,0,0,0,0,0
ECI2,0,0,0,0,0
UNC13B,0,0,0,0,1
MT-CYB,0,0,0,0,0
LDB1,0,0,0,0,0
PPP1R14C,0,0,0,0,0
CTR9,0,0,0,0,0
SMOC1,0,0,0,0,0
F5,0,0,0,0,0
MSRB1,0,0,0,0,0
ZNF652,0,0,0,0,0
SMURF1,0,0,0,0,0
MTCO3P12,0,0,0,0,0
GPATCH3,0,0,0,0,0
CDC42BPB,0,0,0,0,0
PLXNB3,1,0,0,0,0
RPL10A,0,0,0,0,0
COLGALT2,0,0,0,0,0
EGFL6,0,0,0,0,0
MT-ND2,0,0,0,0,0
APCDD1L,0,0,0,0,0
RCSD1,0,0,0,0,0
RASSF9,0,0,0,0,0
FAM169A,1,0,0,0,0
ZNF830,0,0,0,0,0
MT-ND5,0,0,0,0,0
CNOT7,0,0,0,0,0
TMEM184B,1,0,0,0,0
MTOR,0,0,0,0,0
SCAMP5,0,0,0,0,0
ZNF521,0,0,0,0,0
ALPK2,0,0,0,0,0
LRIG2,0,0,0,0,0
MT-CO1,0,0,0,0,0
PNP,0,1,0,0,0
PAX9,1,0,0,0,1
GK,0,0,0,0,0
FOXJ3,0,0,0,0,0
ZNF358,0,0,0,0,0
SFT2D1,0,0,0,0,0
CD247,0,0,0,0,0
CHAMP1,0,0,0,0,0
INPP5F,0,0,0,0,0
ARHGAP11A,0,0,0,0,0
SUCNR1,0,0,0,0,0
HMGN2,0,0,0,0,0
SELM,0,0,0,0,0
UBE2J1,0,0,0,0,0
GJC2,0,0,0,0,0
OPA1,0,0,0,0,0
DENND4B,0,0,0,0,0
RYR3,1,0,0,0,0
ZNF277,0,0,0,0,0
MT-ND3,0,0,0,0,0
KTI12,0,0,0,0,0
SELT,0,0,0,0,0
ARHGEF15,0,0,0,0,0
TOX,0,0,0,0,0
CES1,0,1,1,0,0
CD3E,0,0,0,0,0
RUSC2,0,0,0,0,0
C1orf68,1,1,1,0,1
FICD,0,0,0,0,0
OSTC,0,0,0,0,0
R3HDM4,0,0,0,0,0
TSEN15,0,0,0,0,0
LTN1,0,0,0,0,0
RUNDC1,0,0,0,0,0
CCDC152,1,0,0,0,0
GRK5,0,0,0,0,0
TYW1,0,0,0,0,0
DCAF12,0,0,0,0,0
SFMBT2,0,0,0,0,0
ITPRIPL1,0,0,0,0,0
MT-ND4,0,0,0,0,0
SMC5,0,0,0,0,0
MT-ND1,0,0,0,0,0
PRMT6,0,0,0,0,0
SHISA4,0,0,0,0,0
CIPC,0,0,0,0,0
CAPZA2,0,0,0,0,0
MT-ATP6,0,0,0,0,0
TOP1,0,0,0,0,0
PRC1,0,0,0,0,0
BHLHB9,0,0,0,0,0
MAP3K3,0,0,0,0,0
L1CAM,0,0,0,0,1
SREBF2,0,0,0,0,0
C1orf174,0,0,0,0,0
POU3F3,1,1,1,0,0
RASGEF1A,0,0,0,0,0
SPOUT1,0,0,0,0,0
RPL39,0,0,0,0,0
DZIP3,0,0,0,0,0
KIAA0753,0,0,0,0,0
DCLRE1A,0,0,0,0,0
ATG9A,0,0,0,0,0
NOS1AP,0,0,0,0,0
APRT,0,0,0,0,0
GPRASP1,0,1,0,0,0
TBKBP1,0,0,0,0,0
MAGEE1,0,0,0,0,0
CCDC167,0,0,0,0,0
MT-CO3,0,0,0,0,0
ZFP2,0,1,0,0,0
L3MBTL3,0,0,0,0,0
DMD,1,1,0,0,0
MFAP3L,1,1,1,0,1
NAGA,0,0,0,0,0
SMG5,0,0,0,0,0
KIF1BP,0,0,0,0,0
TGM2,1,1,1,0,0
ARMCX6,0,0,0,0,0
PJA2,0,0,0,0,0
RORB,0,1,0,0,0
SGMS1,0,0,0,0,0
SNORA60,0,0,0,0,0
RNU5E-1,0,0,1,1,0
RNU5F-1,0,1,0,0,0
RNU5A-1,0,0,1,1,0
RN7SKP185,0,0,0,0,0
SNORD104,0,0,0,0,0
SNORA73B,0,0,0,0,0
RNU5B-1,0,0,1,1,0
RNU5D-1,0,0,1,1,1
RN7SKP255,0,0,0,0,0
SNORA71D,0,0,0,0,0
SNORA38B,0,0,0,0,0
RNA5-8SP2,0,0,0,0,0
RN7SKP203,0,0,0,0,0
SNORA33,0,0,0,0,0
RN7SKP180,0,0,0,0,0
SNORD8,0,0,0,0,0
SNORA80A,0,0,0,0,0
RNU4-1,0,0,0,0,0
SNORA38,0,0,0,0,0
SNORD14E,0,0,0,0,0
SNORD46,0,0,0,0,0
SNORA74A,0,0,0,0,0
RNU5A-8P,0,1,1,0,0
RNY1,0,0,0,0,0
SNORA63,0,0,0,0,0
SNORA65,0,0,0,0,0
RNA5S9,0,0,0,0,0
RN7SKP71,0,0,0,0,0
SNORA55,0,0,0,0,0
SNORA71C,1,0,0,0,0
RNVU1-6,0,0,0,0,0
snoU2_19,0,0,0,0,0
SNORA14A,0,0,0,0,0
RNU1-59P,0,0,0,0,0
SNORA5C,0,0,0,0,0
RN7SKP9,0,0,0,0,0
snoU2-30,0,0,0,0,0
RN7SKP48,0,0,0,0,0
SNORA23,0,0,0,0,0
RN7SKP80,0,0,0,0,0
7SK,0,0,0,0,0
RNY3,0,0,0,0,0
RN7SKP230,0,0,0,0,0
VTRNA1-3,1,1,0,0,0
RNU4-2,0,0,0,0,0
MIR421,0,0,0,0,0
ZNF525,0,0,0,0,0
CTD-2026K11.6,0,0,0,0,0
INF2,0,0,0,0,0
PDCD4-AS1,0,0,0,0,0
FAM83H-AS1,0,0,0,0,0
RP11-332M2.1,0,0,0,0,0
EFCAB2,0,0,0,0,0
COX20,0,0,0,0,0
CHML,0,0,0,0,0
STUM,1,1,1,1,0
CAPN8,0,1,1,0,0
TATDN3,0,0,0,0,0
SERTAD4-AS1,0,0,0,0,0
C1orf132,0,0,0,0,0
CR1,0,0,0,0,0
RAET1G,0,1,0,1,0
C1orf53,0,0,0,0,0
SAMD5,0,0,0,0,0
GPR52,0,0,0,0,0
RP11-296O14.3,0,0,0,0,0
FCGR3A,1,1,0,0,0
CENPW,0,0,0,0,0
MSTO2P,0,0,0,0,0
FAM229B,0,0,0,0,0
FANK1,0,0,0,0,0
LOR,1,1,1,0,1
PRR9,0,0,0,1,0
SPRR2E,1,0,0,1,1
KPRP,1,1,1,0,1
METTL10,0,0,0,0,0
DDO,0,1,1,0,0
CCDC162P,0,0,0,0,0
ADAMTSL4-AS1,0,0,0,0,0
PLPP4,1,0,0,0,1
HIST2H2BF,0,0,0,0,0
PNLIPRP3,0,0,0,0,0
HSD3B1,0,1,1,0,0
ATP1A1-AS1,0,0,0,0,0
RBM20,0,0,0,0,0
C6orf163,0,0,0,0,0
SNHG5,0,0,0,0,0
GDI1,0,0,0,0,0
PCMTD2,0,0,0,0,0
SOX18,0,0,0,0,0
LIME1,0,0,0,0,0
FAM127B,0,0,0,0,0
EFCAB7,0,0,0,0,0
ARRDC1-AS1,0,0,0,0,0
ZYG11A,0,0,0,0,0
LINC01270,0,0,0,0,0
LIPN,1,1,1,0,0
LIPK,1,1,1,0,1
LINC00963,0,0,0,0,0
FOXO6,0,0,0,0,0
SYS1,0,0,0,0,0
INPP5B,0,0,0,0,0
MAFB,0,0,0,0,0
TRAF3IP1,0,0,0,0,0
CHIC1,0,0,0,0,0
GIGYF2,0,0,0,0,0
C2orf72,0,1,0,0,0
RUFY2,0,0,0,0,0
NHSL2,0,0,0,0,0
GGTA1P,1,1,0,0,0
PHACTR4,0,0,0,0,0
ASAH2B,0,0,0,0,0
AGAP6,0,0,0,0,0
ZDHHC18,0,0,0,0,0
C10orf128,0,0,0,0,0
NPY4R,1,0,0,0,0
GPRIN2,0,1,0,0,0
SYT15,0,0,0,0,0
TMEM57,0,0,0,0,0
ZDBF2,0,0,0,0,0
AWAT1,0,1,1,0,0
DAXX,0,0,0,0,0
BMPR2,0,0,0,0,0
TCEA3,0,0,0,0,0
PFDN6,0,0,0,0,0
RING1,0,0,0,0,0
HSD17B8,0,0,0,0,0
RXRB,0,0,0,0,0
OXLD1,0,0,0,0,0
COL11A2,0,0,0,0,1
HLA-DOA,0,0,0,0,0
HNRNPCP2,0,0,0,0,0
BRD2,0,0,0,0,0
HLA-DMA,0,0,0,0,0
PSMB8-AS1,0,0,0,0,0
COL5A2,0,0,0,0,0
PSMB8,0,0,0,0,0
TAP2,0,0,0,0,0
SPIN3,0,0,0,0,0
LINC01420,0,0,0,0,0
TNRC6C-AS1,0,0,0,0,0
HLA-DRA,0,0,0,0,0
COL15A1,0,0,0,0,0
C6orf10,0,0,0,0,0
NOTCH4,0,0,0,0,0
PBX2,0,0,0,0,0
AGER,0,0,0,0,0
RNF5,0,0,0,0,0
AGPAT1,0,0,0,0,0
DFNB59,0,0,0,0,0
PRRT1,0,0,0,0,0
FKBPL,0,0,0,0,0
MRPL38,0,0,0,0,0
SMIM5,1,0,1,0,1
SP5,0,1,0,0,0
STK19,0,0,0,0,0
DXO,0,0,0,0,0
SKIV2L,0,0,0,0,0
NELFE,0,0,0,0,0
RP11-380J14.1,0,0,0,0,0
ZBTB12,0,0,0,0,0
SDHD,0,0,0,0,0
EHMT2,0,0,0,0,0
LAYN,0,0,0,0,0
SLC44A4,0,0,0,0,0
NEU1,0,0,0,0,0
C6orf48,0,0,0,0,0
HSPA1B,0,0,0,0,0
HSPA1A,0,0,0,0,1
HSPA1L,0,0,0,0,0
LSM2,0,0,0,0,0
VARS,0,0,0,0,0
VWA7,0,0,0,0,0
CARD16,0,0,0,0,0
MBD5,0,0,0,0,0
MSH5,0,0,0,0,0
C6orf25,1,1,1,0,0
LY6G6C,1,1,1,0,1
ABHD16A,0,0,0,0,0
LY6G5C,0,0,0,0,0
CSNK2B,0,0,0,0,0
GPANK1,0,0,0,0,0
C6orf47,0,0,0,0,0
FAM155A,0,0,0,0,0
APOM,0,0,0,0,0
BAG6,0,0,0,0,0
PRRC2A,0,0,0,0,0
AIF1,0,0,0,0,0
LST1,0,0,0,0,0
NFKBIL1,0,0,0,0,0
ZNF814,0,0,0,0,0
MICB,1,0,0,0,0
AADACL4,0,1,1,0,0
ZNF551,0,0,0,0,0
MICA,0,0,0,0,0
ZNF805,0,0,0,0,0
HLA-C,0,0,0,0,0
POU5F1,0,0,0,0,0
CCHCR1,0,0,0,0,0
PSORS1C2,1,1,1,0,1
CDSN,1,0,0,0,1
PSORS1C1,0,0,0,0,0
C6orf15,0,0,1,0,1
MUC21,0,0,0,0,0
DHX16,0,0,0,0,0
C6orf136,0,0,0,0,0
MRPS18B,0,0,0,0,0
PPP1R10,0,0,0,0,0
ABCF1,0,0,0,0,0
PRR3,0,0,0,0,0
LILRB3,0,0,0,0,0
DDR1,1,0,0,0,0
RP11-304F15.3,0,0,0,0,0
LINC01123,0,0,0,0,0
GNL1,0,0,0,0,0
HLA-E,0,0,0,0,0
TRIM39,0,0,0,0,0
ZNF468,0,0,0,0,0
TRIM15,0,1,1,0,0
ZNF616,0,0,0,0,0
TRIM10,0,1,1,0,0
RNF39,1,0,0,0,1
PPP1R11,0,0,0,0,0
HLA-J,0,0,0,0,0
ZNRD1ASP,0,0,0,0,0
RACK1,0,0,0,0,0
HLA-G,0,0,0,0,0
TBC1D8,0,0,0,0,0
HLA-F,0,0,0,0,0
ZFP57,0,0,0,0,0
CRHR1-IT1,0,0,0,0,0
AKT1S1,0,0,0,0,0
GABBR1,0,0,0,0,0
CASC10,0,0,0,0,0
C10orf113,0,1,0,0,0
STARD7-AS1,0,0,0,0,0
TRIM27,0,0,0,0,0
MALRD1,0,1,1,0,0
AC083899.3,0,0,0,0,0
RANBP17,0,0,0,0,0
FAM196B,0,1,0,0,0
ZNF204P,0,0,0,0,0
BX255923.2,0,0,0,0,0
MRPL53,0,0,0,0,0
FGF7P3,0,0,0,0,0
MROH6,0,0,0,0,0
ATXN2,0,0,0,0,0
DCTN1,0,0,0,0,0
CTB-158D10.3,0,0,0,0,0
PNMAL2,1,1,1,0,0
TCTN1,0,0,0,0,0
FAM216A,0,0,0,0,0
ZBTB48,0,0,0,0,0
FAM201A,0,1,0,0,0
IGFL2,1,0,0,0,1
IGFL4,1,1,1,0,0
KRTAP9-3,0,1,0,0,0
KRT25,0,1,1,0,0
MZT1,0,0,0,0,0
ZNF155,0,0,0,0,0
UQCC3,0,0,0,0,0
FBXO48,0,0,0,0,0
ATP6V0E2-AS1,0,0,0,0,0
CD177,0,1,0,1,0
ZNF783,0,0,0,0,0
ZNF425,0,0,0,0,0
LRRC10B,0,1,0,0,0
C12orf73,0,0,0,0,0
ARHGEF34P,0,0,0,0,0
TRIM13,0,0,0,0,0
SPIRE2,0,0,0,0,0
AARD,0,1,1,0,0
PKHD1L1,1,1,1,1,0
SLFN12L,0,0,0,0,0
SLC35B4,0,0,0,0,0
LGALS7,0,0,0,0,0
SYCE1L,0,0,0,0,0
TMEM231,0,0,0,0,0
FAM71F2,0,0,0,0,0
C4orf47,0,0,0,0,0
TRIQK,0,0,0,0,0
SDHAF1,0,0,0,0,0
PSENEN,0,0,0,0,0
LINC00654,0,0,0,0,0
FABP9,0,1,0,0,0
ZBTB10,0,0,0,0,0
C4orf46,0,0,0,0,0
SCGB2B2,0,0,0,0,0
LGR4,0,0,0,0,0
PSMB10,0,0,0,0,0
VIT,1,1,0,0,0
E2F4,0,0,0,0,0
PDE7A,0,0,0,0,0
TMEM170B,1,0,0,0,0
SNX2,0,0,0,0,0
NT5M,0,0,0,0,0
SARNP,0,0,0,0,0
ADGRG1,0,0,0,0,0
IPO7,0,0,0,0,0
PRR13,0,0,0,0,0
TECPR1,0,0,0,0,0
C15orf59,0,1,0,0,0
MT1M,1,0,0,0,0
CFI,1,0,0,0,1
SAMD9,1,1,1,0,0
KRT6A,0,1,0,1,0
CNEP1R1,0,0,0,0,0
KRT81,0,0,0,0,1
ATP6AP1L,0,0,0,0,0
CCDC85C,0,0,0,0,0
AC004980.7,0,0,0,0,0
CALML3-AS1,0,0,0,0,0
C2CD4B,0,0,0,0,0
RGL3,0,0,0,0,0
NAP1L4,0,0,0,0,0
SMG1P2,0,0,0,0,0
TMSB4X,0,0,0,0,0
TMEM256,0,0,0,0,0
CPT1B,0,0,0,0,0
RP11-497E19.1,0,0,0,0,0
SMN2,0,0,0,0,0
POM121B,0,0,0,0,0
HMGN1,0,0,0,0,0
DENND6B,0,0,0,0,0
LCMT1,0,0,0,0,0
MFSD2B,0,0,0,0,0
CDPF1,0,0,0,0,0
LIN52,0,0,0,0,0
RP11-706O15.5,0,0,0,0,0
RP11-706O15.1,0,0,0,0,0
SMIM11A,0,0,0,0,0
DPF3,0,0,0,0,0
CYP2D7,0,0,0,0,0
LYRM5,0,0,0,0,0
C17orf107,0,0,0,0,0
ITSN1,0,0,0,0,0
ITPRIPL2,0,0,0,0,0
DENND1C,0,0,0,0,0
RP11-1212A22.1,0,0,0,0,0
CRYZL1,0,0,0,0,0
RP9P,0,0,0,0,0
C5orf51,0,0,0,0,0
CATSPER2P1,0,0,0,0,0
CYS1,0,0,0,0,0
PLPP6,0,0,0,0,0
TTC23L,0,1,0,0,0
C1QTNF9B-AS1,1,1,1,0,1
C1RL-AS1,0,0,0,0,0
ZNF316,0,0,0,0,0
SRRM2-AS1,0,0,0,0,0
C21orf62-AS1,0,0,0,0,0
RNPS1,0,0,0,0,0
NYNRIN,1,1,0,0,0
DNAJC19,0,0,0,0,0
DOK6,0,1,0,0,0
HN1L,0,0,0,0,0
SERPINB11,0,1,0,0,0
SERPINB4,0,1,0,1,0
SERPINB5,0,0,0,0,0
ZDHHC11B,0,1,0,0,0
HERC2P9,0,0,0,0,0
HBA1,0,1,0,0,0
ATP10A,0,0,0,0,0
DUXAP8,0,0,0,0,0
FOXL2NB,0,0,0,0,0
HCP5,0,0,0,0,0
HLA-H,0,0,0,0,0
HCG27,0,0,0,0,0
COL6A6,0,1,0,1,0
H1FX-AS1,0,0,0,0,0
RAB12,0,0,0,0,0
TMEM200C,0,0,0,0,0
HLA-A,0,0,0,0,0
HACD2,0,0,0,0,0
CFAP44,0,0,0,0,0
LNP1,0,0,0,0,0
VGLL3,1,0,0,0,0
ZCWPW2,1,0,0,0,0
ANKRD28,0,0,0,0,0
COLQ,0,0,0,0,0
METTL6,0,0,0,0,0
THUMPD3-AS1,0,0,0,0,0
XKR4,0,1,1,0,0
SNORA2A,0,0,0,0,0
SNORD60,0,0,0,0,0
SNORA80B,1,1,0,0,0
SNORA22,0,0,1,0,0
RNU1-1,0,0,0,0,0
RNVU1-18,0,0,0,0,0
SNORD101,0,0,0,0,0
SNORA5A,0,0,0,0,0
SNORA75,0,0,1,1,0
RNU6-36P,0,0,0,0,0
SNORA50A,0,0,0,0,0
SNORA54,0,0,0,0,0
SNORA72,0,0,1,1,0
SNORA7B,0,0,0,0,0
SNORD116-8,0,0,0,0,0
SNORA14B,0,0,0,0,0
SNORA42,0,0,0,0,0
SNORA37,0,0,0,0,0
SNORA22,0,0,1,0,0
RNU6-2,0,0,0,0,0
SNORA20,0,0,1,1,0
SNORD15B,0,0,0,0,0
SNORA80E,0,0,0,0,0
SNORA46,0,0,0,0,0
RNVU1-14,0,0,0,0,0
SNORA66,0,0,0,0,1
MIR23B,0,0,0,0,0
MIR203A,0,0,1,0,0
MIR570,0,0,0,0,0
MIR621,0,0,0,0,0
MIR27B,0,0,0,0,0
MIR23A,1,0,0,0,1
SNORD94,0,0,0,0,0
SNORA49,0,0,0,0,0
SNORD12C,0,0,0,0,0
SNORD83A,0,0,0,0,0
MT-TF,0,0,0,0,0
MT-RNR2,0,0,0,0,0
MT-TI,0,0,0,0,0
MT-TM,0,0,0,0,0
MT-TW,0,0,0,0,0
MT-TT,0,0,0,0,0
MT-TP,0,0,0,0,0
GPX3,0,0,0,0,0
DIO2,0,0,0,0,0
C11orf31,0,0,0,0,0
GNRHR2,0,0,0,0,0
STK38L,0,0,0,0,0
SACM1L,0,0,0,0,0
MT-RNR1,0,0,0,0,0
TSN,0,0,0,0,0
SLC48A1,0,0,0,0,0
IGKJ5,0,1,0,0,0
IGKJ4,0,1,0,0,0
IGKJ3,0,1,0,0,0
IGKV4-1,0,1,0,0,0
IGKV3D-20,0,0,0,0,0
IGLV4-69,0,0,0,0,0
IGLV8-61,0,0,0,0,0
IGLV6-57,0,1,0,0,0
IGLV1-51,0,1,0,0,0
IGLV1-47,0,1,0,0,0
IGLV7-46,0,1,0,0,0
IGLV5-45,0,0,0,0,0
IGLV1-44,0,1,0,0,0
IGLV7-43,0,0,0,0,0
IGLV1-40,0,1,0,0,0
IGLV1-36,0,1,0,0,0
IGLV3-27,0,0,0,0,0
IGLV3-25,0,1,0,0,0
IGLV2-23,0,0,0,0,0
IGLV3-21,0,0,0,0,0
IGLV3-19,0,1,0,0,0
IGLV2-14,0,1,0,0,0
IGLV2-11,0,1,0,0,0
IGLV3-10,0,0,0,0,0
IGLV3-9,0,1,0,0,0
IGLV3-1,0,1,0,0,0
IGLC2,0,1,0,0,0
IGLC3,0,1,0,0,0
IGLC7,0,1,0,0,0
TRGC1,0,0,0,0,0
TRBV20-1,0,0,0,0,0
TRBC2,0,0,0,0,0
TRDC,0,0,0,0,0
IGHA2,0,1,0,0,0
IGHE,0,0,0,0,0
IGHG4,0,1,0,0,0
IGHG2,0,1,0,0,0
IGHA1,0,1,0,0,0
IGHG1,0,1,0,0,0
IGHG3,0,1,0,0,0
IGHD,0,0,0,0,0
IGHM,0,1,0,0,0
IGHJ6,0,1,0,0,0
IGHV6-1,1,1,0,0,0
IGHV1-2,0,1,0,0,0
IGHV1-3,0,0,0,0,0
IGHV2-5,0,0,0,0,0
IGHV3-7,0,1,0,0,0
IGHV3-11,0,1,0,0,0
IGHV3-13,0,1,0,0,0
IGHV3-15,0,1,0,0,0
IGHV1-18,0,1,0,0,0
IGHV3-20,0,0,0,0,0
IGHV3-21,0,0,0,0,0
IGHV3-23,0,1,0,0,0
IGHV1-24,0,1,0,0,0
IGHV2-26,0,0,0,0,0
IGHV3-33,0,0,0,0,0
IGHV4-34,1,1,0,0,0
IGHV4-39,0,1,0,0,0
IGHV1-46,0,1,0,0,0
IGHV3-48,0,1,0,0,0
IGHV3-49,0,1,0,0,0
IGHV5-51,0,1,0,0,0
IGHV3-53,0,1,0,0,0
IGHV4-61,0,0,0,0,0
IGHV3-66,0,1,0,0,0
IGHV1-69,0,1,0,0,0
IGHV2-70,0,0,0,0,0
IGHV3-73,0,0,0,0,0
PRR22,0,0,0,0,0
TAS2R19,0,0,0,0,0
TAS2R15P,0,0,0,0,0
TAS2R14,0,0,0,0,0
TAS2R13,0,0,0,1,0
SNORD67,0,0,0,0,0
U3,0,0,0,0,0
SNORD17,0,0,0,0,0
SNORD89,0,0,0,0,0
SNORD12,0,0,0,0,0
SNORA74B,0,0,0,0,0
SNORA53,0,0,1,1,0
SNORA12,0,0,0,0,0
SNORA26,0,0,0,0,0
SNORA3B,0,0,0,0,0
KRTAP16-1,0,1,0,0,0
LINC01089,0,0,0,0,0
C17orf51,0,0,0,0,0
KRTAP4-9,0,1,0,0,0
FAM127C,0,0,0,0,0
RPL15P3,0,0,0,0,0
RNF208,0,0,0,0,0
KRTAP3-1,0,1,0,0,0
MT-ND4L,0,0,0,0,0
MAP10,0,0,0,0,0
AC016747.3,0,0,0,0,0
POU5F1B,0,0,0,0,0
ZNF580,0,0,0,0,0
ZNF611,0,0,0,0,0
NUP62,0,0,0,0,0
COX20P1,1,0,0,0,0
DENND1B,0,0,0,0,0
RP4-765C7.2,0,0,0,0,0
RP1-206D15.6,0,0,0,0,0
SFT2D2,0,0,0,0,0
FGFR1OP,0,0,0,0,0
LPAL2,0,0,0,0,0
RP11-288H12.3,0,0,0,0,0
SCAF8,0,0,0,0,0
CFAP45,0,0,0,0,0
ACKR1,1,1,1,0,0
AC007256.5,0,0,0,0,0
ZNF254,0,0,0,0,0
TCTEX1D2,0,0,0,0,0
ARF1P2,0,0,0,0,0
CRYGS,0,0,0,0,0
RP11-64B16.2,0,0,0,0,0
CRIP1,0,0,0,0,0
KLHL23,0,0,0,0,0
RP11-641D5.1,0,0,0,0,0
TRIM59,0,0,0,0,0
MLLT11,0,0,0,0,0
AC012066.1,0,0,0,0,0
GIMAP1,0,0,0,0,0
ARHGEF35,0,0,0,0,0
NOC2LP1,0,0,0,0,0
RP11-458D21.5,0,0,0,0,0
SUPT4H1,0,0,0,0,0
EEF1B2P6,0,0,0,0,0
NRAS,0,0,0,0,0
ANKRD39,0,0,0,0,0
QTRT1,0,0,0,0,0
CHUK,0,0,0,0,0
MXD3,0,0,0,0,0
GSTM2,0,1,1,0,0
COG8,0,0,0,0,0
ARHGAP19,0,0,0,0,0
HAUS7,0,0,0,0,0
LCAT,0,0,0,0,0
PTPRCAP,0,0,0,0,0
HNRNPA1P33,0,0,0,0,0
GPC2,0,0,0,0,0
HSPD1P1,0,0,0,0,0
RPL18AP3,0,0,0,0,0
RP11-75L1.2,0,0,0,0,0
SIPA1,0,0,0,0,0
ERV3-1,1,0,0,0,1
SYNJ2BP,0,0,0,0,0
ARL2,0,0,0,0,0
FIRRE,1,1,0,0,0
RP13-39P12.2,0,0,0,0,0
RBMXL1,0,0,0,0,0
SRA1,0,0,0,0,0
TMEM110,0,0,0,0,0
YBX1P6,1,0,0,0,0
DNAJC9,0,0,0,0,0
RPLP0P6,0,0,0,0,0
C8orf82,0,0,0,0,0
VDAC1,0,0,0,0,0
ZBTB9,0,0,0,0,0
TMX2,0,0,0,0,0
AKR1B10P1,0,0,0,0,0
RP11-380G5.3,0,0,0,0,0
HEXA,0,0,0,0,0
NDUFS3,0,0,0,0,0
LEPROT,0,0,0,0,0
LBH,1,0,0,0,0
ADAT3,0,0,0,0,0
PPP1CB,0,0,0,0,0
GPSM3,0,0,0,0,0
NCKIPSD,0,0,0,0,0
ATF6B,0,0,0,0,0
TREX1,0,0,0,0,0
SEC14L1P1,0,0,0,0,0
S1PR3,0,0,0,0,0
SLC35F6,0,0,0,0,0
RPL17P50,0,0,0,0,1
CLIC1,0,0,0,0,0
DDAH2,0,0,0,0,0
RPS29,0,0,0,0,0
ZNF337-AS1,0,0,0,0,0
CENPBD1P1,0,0,0,0,0
ZNF134,0,0,0,0,0
ACTBP2,0,0,0,0,0
DDX47,0,0,0,0,0
ZNF888,0,0,0,0,0
ZNF845,0,0,0,0,0
AC098614.2,0,0,0,0,0
EMP2,1,0,0,0,1
KCTD11,0,0,0,0,0
C8orf44,0,0,0,0,0
YBX1P10,0,0,0,0,0
RPL7AP64,1,1,0,0,0
LINC01521,0,0,0,0,0
PPM1N,0,0,0,0,0
SLC23A3,0,0,0,0,0
LTB4R,0,0,0,0,0
LIPE-AS1,0,0,0,0,0
DNASE1,0,0,0,0,0
CSNK1E,0,0,0,0,0
IRF9,0,0,0,0,0
GALT,0,0,0,0,0
ITGA1,1,0,0,0,1
AC074286.1,1,0,0,0,0
NUDT19,0,0,0,0,0
ZNF726,0,0,0,0,0
CTD-2561J22.2,0,0,0,0,0
